각인1,각인2,감소,합,유효,,,합,개수,비율
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,6,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,7,12,----,,,,,
5,7,8,12,----,,,,,
4,8,2,12,----,,,,,
4,8,2,12,----,,,,,
4,8,2,12,----,,,,,
4,8,2,12,----,,,,,
4,8,2,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,3,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,4,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,5,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,6,12,----,,,,,
4,8,7,12,----,,,,,
4,8,7,12,----,,,,,
4,8,7,12,----,,,,,
4,8,8,12,----,,,,,
4,8,8,12,----,,,,,
4,8,8,12,----,,,,,
3,9,2,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,3,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,4,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,5,12,----,,,,,
3,9,6,12,----,,,,,
2,10,4,12,----,,,,,
2,10,4,12,----,,,,,
2,10,6,12,----,,,,,
9,2,3,11,----,,,,,
9,2,3,11,----,,,,,
9,2,4,11,----,,,,,
9,2,4,11,----,,,,,
9,2,4,11,----,,,,,
9,2,5,11,----,,,,,
9,2,5,11,----,,,,,
9,2,5,11,----,,,,,
9,2,5,11,----,,,,,
9,2,6,11,----,,,,,
8,3,2,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,3,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,4,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,5,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,6,11,----,,,,,
8,3,7,11,----,,,,,
8,3,7,11,----,,,,,
8,3,7,11,----,,,,,
8,3,7,11,----,,,,,
8,3,8,11,----,,,,,
8,3,8,11,----,,,,,
7,4,1,11,----,,,,,
7,4,2,11,----,,,,,
7,4,2,11,----,,,,,
7,4,2,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,3,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,4,11,----,,,,,
7,4,5,11,----,,,,,
7,4,5,11,----,,,,,
7,4,5,11,----,,,,,
7,4,5,11,----,,,,,
